team names,name,description,gender,series_number,series_total,attributes,uuid,hash
,wale-sharp-guy,Wale no de carry last because he thinks and act fast.,Male,169,420,hair: none; eyes: closed; teeth: white with a tooth missing; clothing: agbada; expression: fearful; accessories: blue head scaf; strength: smart; weakness: too forward,44906ea0-901b-4b3d-802f-f73acc8758f6,e48e1566a3aae0289a6e0ff4385a0f18702631f53172ee284fa0b229f7e42744
,dele-the-snoozer,If sleeping were to be a job then Dele will be the world busiest man.,Male,170,420,hair: low cut; eyes: closed; teeth: gapped teeth; clothing: agbada; expression: snoozing; accessories: none; strength: loving; weakness: sleep,4f9d99a4-78a2-4fdd-bc30-b027600fa88e,b9833c959e9d5f1d1920a27e054eb284d4eee670a34bcd65331eb8730ff42bff
,father -of -tolu,Baba Tolu is a proud father. He will sell his soul just to see Tolu excel in life.,Male,171,420,hair: none; eyes: black iris; teeth: long front tooth; clothing: ankara; expression: fearfully; accessories: head cap; strength: fatherly; weakness: women,a2651258-ca3f-4940-b095-3a61ff630263,a4628ff3a1c9b7ed6f2eac291d3e4bba64957966da708acb02346fc480586196
,emeka-the-chief,Chief Emeka is the pillar of the community. Just and fair to all. The real mazi.,Male,172,420,hair: none; eyes: black iris; teeth: full white teeth; clothing: wrapper wrapped around body; expression: smiling; accessories: head cap; strength: leadership; weakness: anger,de25fd63-dafd-4f77-8072-7ac0ae3a3ab2,9407f7c2518efda5aac1a8e07ce95b8821cd7dc08d981c6d955971e82821ff83
,lawal-the-drooler,Lawal has only one business which is just to sleep and sleep. it's only normal for him to drool anytime.,Male,173,420,hair: none; eyes: teary grey iris; teeth: gapped teeth; clothing: agbada; expression: sleepy; accessories: head wear; strength: rich; weakness: alcoholism,806b640f-1c8b-4cc0-aa10-45f3ddc00140,94f57b9aa7c42a6c104d2a24e49ca157c6ea05847d145d3e182e32ab90807b31
,solo-the-messenger,"Solo is a multitasker if you need anything done in your home, Solo is your guy.",Male,174,420,hair: none; eyes: black eye; teeth: stained tooth; clothing: simple top; expression: relax; accessories: cap; strength: multitasking; weakness: women,44906ea0-901b-4b3d-802f-f73acc8758f6,2f46fb78fd97a93d1cfa98d4e66aca08bf05f783174cc3e55d007df5848d591d
,femi-the-honorable,Honorable Femi is the modern day politician but everything he does is only to further his political career.,Male,175,420,hair: none; eyes: blue iris; skin color: brown; teeth: one missing tooth; clothing: aso oke; expression: happy; accessories: abetiaja cap; strength: public speaking; weakness: money,af53bf52-b517-4347-adc6-07cf30c19025,395d31a01a34bfb3b20b69bcbdee5154e35f0fa8b55d071c25e81b7d4a6c8343
,friday-the-bigsboy,Friday always live up to his name. Every Friday is for the party.,Male,176,420,hair: orange afro; eyes: black iris; skin color: brown; teeth: none; clothing: aso oke; expression: unconcerned; accessories: cigrette in mouth; strength: money in pocket; weakness: sense of responsibility,05ec3aae-7da8-4125-93fb-6fc544e5bc61,23cd1a117dd9b1c93e1976737a831f5d441125a424a7b0a05230f365184c9cf7
,kweku-the-planter,Kweku says he did it but he dey plant until he was bursted.,Male,177,420,hair: none; eyes: closed; teeth: none; clothing: aso oke; expression: smiling; accessories: head wear; strength: industrious; weakness: criminally minded,af53bf52-b517-4347-adc6-07cf30c19025,4ebbc8c7caba0e23e1800ae8ab5c505d35df659f3a03195e3fb1125dd27d9e24
,2pac-the-remix,2pac is alive in him because his style is exactly the same.,Male,178,420,hair: none; eyes: blue iris; teeth: gapped teeth; clothing: Igbo clothing; expression: surprised; accessories: face cap; strength: hardworking; weakness:fear,9993e5ec-2f31-485c-9c6d-f780c078ae56,de7b876acd9be6c65cc44c84bf881c06f1472da85eb46b330c0ba2e468cf5ab0
,tope-the-influencer,Tope is a famous influencer and she is loved by his followers which keep growing everyday.,Female,179,420,hair: none; eyes: black iris; teeth: none; clothing: agbada; expression: tired; accessories: tied head scaf; strength: Influencing people; weakness: talk too much,3b3e1f66-922b-4f87-8cdb-0d09fc143182,4bdf1b0e8265c8152c6aafd33288fc054b1cf03c035ebb05b2504ed7c94124c0
,gabby-the-evangelist,Evangelist Gabby is blending gospel with comedy.,Male,180,420,hair: pink hair; eyes: black iris; teeth: none; clothing: agbada; expression: happily surprised; accessories: none; strength: make people happy; weakness:misleading,ac721b71-cbc5-425c-851f-ee826973f0b9,10d095b199babeac08e6e460d4c708fe4aa9ef006c3d65774f4cc54c5ca349ac
TEAM CRANKSHAFT,beauty-of-town,She is the most beautiful in the neighbourhood,Female,181,420,hair:pitch; eyes: powerful; weakness: sentimental,7241a1be-59da-11ed-9b6a-0242ac120002,98b36a2434a255fced987d59613336cd1326eff4dc9ee4737723cb7392b5388e
,lola-babe,Looking hot as always,Female,182,420,hair:brown; eyes: happy;strengths: calculative; weakness: misleading,7241a664-59da-11ed-9b6a-0242ac120002,8915ed3afd64d07a59930d1acdf5c36a0ce2e4c4f0df525f3a967603a7d4257f
,cardy_h-sharp-babe,Cardy is the sharpest amongst her friends,Female,183,420,hair: two brown bun; eyes: free spirit;lack of fear:lack of fear;confidence: weakness;influencing people :influencing people ,7241a7c2-59da-11ed-9b6a-0242ac120002,8eb4714b11c8d4dca1f0680f801ec8fb3236dc8dc437a588d9cfa2dcb6316eb0
,bella-the-baller,Baller for Life,Female,184,420,hair: brown; eyes: adaptation; weakness: fluency,7241ad26-59da-11ed-9b6a-0242ac120002,feb5c8823d8e2023b8fe467502437ec323b4302555f70ff98763a2622b0b5b17
,milly-of-roses,Her lips so red like a rose,Female,185,420,hair: beige; eyes: cool headed; weakness: pressure,7241af92-59da-11ed-9b6a-0242ac120002,aa79e4ea964abccb6fb2897beb681c4ab20978350af66db611c08a3e42feff3c
,preciousjada-the-viper,Her words stings likes a viper,Female,186,420,hair: ginger afro; eyes: confidence; weakness: endurance,7241b12c-59da-11ed-9b6a-0242ac120002,0f7445d41064643de3e33dba1c9c47f39519aaf5a96f8f60661ccc929e384c91
,lolly-of-ny,Most popular in NY,Female,187,420,hair: purple braids; eyes: strong willed; weakness: relationship,7241b2ee-59da-11ed-9b6a-0242ac120002,80b5d111af530ad6e6c266a728dfadb8695cab98f969b4f4393193fbb5f9b515
,disy-the-dancer,Dances her way into any show,Female,188,420,hair: black hair tied with scalf; eyes: cleaniness; weakness: perfectionist,7241b4c4-59da-11ed-9b6a-0242ac120002,ed05b226d4e516a7c24c29c33d570c334701064645d1bcff55ea3bb9999aa6ae
,jenny-the-great,The greatest of our time,Female,189,420,hair: black tied with scalf; eyes: cancer,7241b852-59da-11ed-9b6a-0242ac120002,b7035bfea301b62a3bd572e87cd3b80f825b22f131e58e4963500542df7ce0c0
,lolly-the-pop,Seeing lolly makes me pop,Female,190,420,hair: bald; eyes: anger,7241ba00-59da-11ed-9b6a-0242ac120002,eabf96f6ff0dc11d31cea9b49571cb955d6776d96de5afc561b5a2ed903adfd2
,disy-the-queen,The queen in her own space,Female,191,420,hair: one bun dark brown; eyes: beauty; weakness: lover girl,7241bda2-59da-11ed-9b6a-0242ac120002,8af6601d921211f4f89cc29b0f7b26a5916716e56fdb5118e2e3b781f1d61495
,jennyp-of-lagos,A well known celebrity in Lagos,Female,192,420,hair: bald; eyes: super powerful; weakness: sleeping,7241bf1e-59da-11ed-9b6a-0242ac120002,98ff4b6a887e6b4d2257993e798b13b6c3ed3c5663a3235670206b4c155dd737
,jada-of-life,Her business signature,Female,193,420,hair: male; eyes: sun,7241c202-59da-11ed-9b6a-0242ac120002,be6ae0dbd883c95e947d14201406bede16c807633eb607999b007e5d6ae2ad64
,sandy-the-rapper,She just loves to rap,Female,194,420,hair: bald; eyes: foodie,7241c342-59da-11ed-9b6a-0242ac120002,77fb6943eee557aa351d37232b53014c07201ad0c10690ec91a893de04358176
,dahila-the-genius,The genius in the family,Female,195,420,hair: bald; eyes: activist; weakness: irrational,7241c4fa-59da-11ed-9b6a-0242ac120002,08348d87bf63ebb58e69b8443891fa25929dd7516589cddd9f7ac807c8b57f49
,rosemary-of-yaba,She has a cloth store in Yaba,Female,196,420,hair: bald; eyes: mind games; weakness: insomia,7241c61c-59da-11ed-9b6a-0242ac120002,a08d3c641b1f7ae3a65ec7c982dd3f0ce5dfc9518dc19d12f2b6eb74b1930f28
,jennifer-of -island,She goes on vacation to the island,Female,197,420,hair: bald; eyes: strong ; weakness: lateness,7241ca18-59da-11ed-9b6a-0242ac120002,1609d338294d0cf32f08cf6dcb5e3c3217c5b5527c9121e128c7bbc3d3f96cc7
,opeyemi-of-lekki,Opeyemi lives in lekki,Female,198,420,hair: bald; eyes: conversationist; weakness: traditionalist,7241c8e2-59da-11ed-9b6a-0242ac120002,edbeb5f40e384a878dc02d4b2de6fcca84ad9cb509c793b60aac032fdf738591
,vicky-the-artist,Brings life into what she draws,Female,199,420,hair: bald; eyes: strong willed; weakness: crying,7241cb3a-59da-11ed-9b6a-0242ac120002,06ccc2566281f3e5a831f86059f69e2f4b5f3ac70df4eb9b57c3979b8b3710b9
,afrogirl-sailor,She loves to sail the ocean,Female,200,420,hair: bald; eyes: height;  weakness: pride,7241cc66-59da-11ed-9b6a-0242ac120002,4eab187348de5c382e5f94132e29f21cf9a3eb9ea5c25afc130260e195ddf6b2
TEAM GEAR,ahmed-the-merchant,A rich merchant that sells in babylon.,Male,201,420,hair: none; eyes: closed; teeth: none; clothing: one-hand; accessories: none; expression: smiling; strength: business; weakness: alcohol,9996ecb6-4d92-4b51-bc50-d962f68f1ecc,d6607c52ee5385fc48020c6545939a18f492b2906e345ff717877460904be4c2
,blind-tonia,A girl that lost one of her eyes in a street fight.,Female,202,420,hair: brown; eyes: one; teeth: none; clothing: blouse; accessories: none; expression: none; strength: smiling; weakness: none,4a5f4c6d-d0dd-4b71-b095-86ef11910962,bb4c0ffbe8df05661ec0efb3a57ed57b551d6a7d67fcf437ebb375062a97bd3e
,buffy-the-vampire,A vampire diary protagonist that got bitten by a vampire in real life.,Female,203,420,hair: none; eyes: small; teeth: two; clothing: shirt; accessories: none; expression: none; strength: biting; weakness: none,bd329fd7-dd90-4180-a7a7-03e2d41535cb,c4c1a798a4d91ca2795bf48f0c25293ff693624ae281b167c123623b5eca4f22
,caro-lipstick,"A girl that puts on lipstick always, even to bed.",Female,204,420,hair: brown; eyes: glasses; teeth: none; clothing: blouse; accessories: none; expression: sazzy; strength: none; weakness: none,a34d7a7b-d8f6-46fb-9abc-6d6d7293fffb,084bf892e8fe0d24c5ba5cde934196125747bbf5e89ebd7ad21ca790d29045d5
,charity-the-maid,A maid that works for the fun of it.,Female,205,420,hair: none; eyes: small; teeth: two; clothing: shirt; accessories: none; expression: none; strength: biting; weakness: none,22286b60-5f7b-4df3-8cb1-187d02fb83d0,9ac873ab949d2ba7e730f6cecdd2a761e986ab6240ec171e30cc518cae2679de
,charity-with-fakehair,A girl with a bald hair but always wears wig to cover her head.,Female,206,420,hair: orange; eyes: glasses; teeth: none; clothing: blouse; accessories: normal; expression: none; strength: none; weakness: barbing-saloon,efc0f7f5-d90b-46cc-be0b-6fcaa23a5422,7e18aff2a26cb9308d7f0225b571ed68764f0bf08515116eef271d5aadb859c3
,daniel-the-hustler,A boy that lives in the streets of Lagos hustling everyday to make ends meet.,Male,207,420,hair: none; eyes: black; teeth: none; clothing: shirt; accessories: gang; expression: smiling; strength: hustling; weakness: alcohol,355be0ea-e500-41e1-add4-ce868759bb72,357afe8647068dfa52a1fb4fac0094fb3be01be4b666b1d971aff9de3b173e26
,grandma-nanny,A grandmother that does nothing but sleeps all day.,Female,208,420,hair: white; eyes: blue; teeth: none; clothing: blouse; accessories: fashion; expression: smiling; strength: design; weakness: none,ec8fe198-5c45-42a6-a909-4cfbcbbf6519,41689b90fb7b364d7aab488c36e2b7f8f87c7428dc598e01bf23cbf899732f60
,granpa-willy,A grandfather that drinks beer and reads newspaper all day.,Male,209,420,hair: white; eyes: black; teeth: none; clothing: shirt; accessories: fashion; expression: smiling; strength: reading; weakness: drinking,facf7001-d028-4e00-bffc-ed1f7c005ecc,0aacf2386bdbc8b6625cdb90c6842d60b65680ac0c45ca2e8b5fc6fc3ccde30f
,joshua-gang-leader,A boy born to ritualist parents and now runs his own gang.,Male,210,420,hair: brown; eyes: black; teeth: gold; clothing: shirt; accessories: ponk; expression: suspicion; strength: none; weakness: none,cc3c5c06-df96-4a0d-a09f-3359c21191f6,9f83b3ca679685da6013e967242fa51e2b6435ef5b6292d972a962a290f48daa
,karashika-queen,A woman of the underworld that influences rich men into giving up their money.,Female,211,420,hair: white; eyes: glasses; teeth: none; clothing: blouse; accessories: fashion; expression: none; strength: design; weakness: boys,6e697e86-def8-4fb4-96c9-0f43ab9beea6,d73339c3323348d17bbee394ac8e17a0bf0caffe01f46db97498426a416c1e13
,king-of-baldmen,A man that was born bald and has never seen a hair on his head.,Male,212,420,hair: cap; eyes: black; teeth: none; clothing: shirt; accessories: fashion; expression: smirk; strength: deceit; weakness: none,5142f00b-10b5-47a5-ab8a-8ae71b255b04,3590d4997c84fb1275cd8d321844932e2a07bf54133146969243d71f7f4ba062
,musa-masked-mouth,Musa uses a tape to cover his mouth to prevent him from talking too much.,Male,213,420,hair: cap; eyes: closed; teeth: none; clothing: shirt; accessories: fashion; expression: none; strength: dressing; weakness: none,9a5e7e95-6552-4a92-ab18-2154678943c2,9726d6f9883fea4dac3f05e06213d51b9526e668296af68352402dbec0faff01
,queen-of-smokers,A chronic smoker looking for a spouse that will join her to die of smoking.,Female,214,420,hair: brown; eyes: glasses; teeth: smoke; clothing: blouse; accessories: none; expression: none; strength: none; weakness: smoking,eb32dfc0-29ee-49db-8833-37a41a6d6d65,c8ffa8c20b120d6284faa8e46998e86dee0314a1a9de3ae18e2af0a1f4856ba4
,redlips-man,A man that kissed a woman and got his lips burnt.,Male,215,420,hair: brown; eyes: blue; teeth: none; clothing: shirt; accessories: none; expression: frown; strength: chewing; weakness: none,4d649c12-05a5-44a4-b4ef-eb285b291aff,f2832c219f06ecc59511489990f50ea16c5cfcc2ee11a37cfd58a3b727c30f22
,sleevless-maid,A girl that nevers wears long cloths and gets herself thrown out of churches for indecent dressing.,Female,216,420,hair: white; eyes: blue; teeth: none; clothing: shirt; accessories: tan; expression: none; strength: seduction; weakness: none,1cec0f65-2ee4-41a9-a30a-1f7aa9ccd112,3e5b089344e542a1925daf578880440ebb39b3c25cfe7f8993eda16342121996
,stephen-bluecap,Stephen always wears blue cap even to the church.,Male,217,420,hair: cap; eyes: black; teeth: none; clothing: shirt; accessories: fashion; expression: smile; strength: kindness; weakness: none,9b9de982-0f87-47ee-ae95-0b69b48d0cdf,15ad224ac5f898c0b5f34803e0b8ef023f981a96981b352397196c06b2d8d541
,tinubu-gateman,Tinubu has been a gateman all his life.,Male,218,420,hair: cap; eyes: blue; teeth: tongue; clothing: shirt; accessories: fashion; expression: laugh; strength: laughter; weakness: none,c587932b-0b8c-4f70-8465-425a1f53df64,86ead3df9342003d201bc26fb843eb13aedb976b5a9acb06ccad39b875ecd1cf
,vampire-girl,She dresses up as a vampire every haloween.,Female,219,420,hair: puff-puff; eyes: blue; teeth: two; clothing: blouse; accessories: none; expression: bite; strength: biting; weakness: none,3bba4477-d84a-440f-af66-12690ea8b2e4,b5d4fe14caa673bd8c2986e8ca1474ed2447a7661795c2bd66dc7d0c4b96f199
,yusuf-the-smoker,A chronic smoker with damaged lungs.,Male,220,420,hair: cap; eyes: dark-brown; teeth: smoke; clothing: shirt; accessories: fashion; expression: smile; strength: dressing; weakness: smoking,2af7b970-e212-4627-b818-13c00c8d3a72,c19be0e794e0fdaaeb6edb57cc9e0a96e5b077a065ee6a02626a8997e2c4bebd
TEAM TAPE,lola-hng-newbie,A confused hng participant that cannot understand her project.,Female,221,420,hair: brown; eyes: white; teeth: white; clothing: ankara; accessories: none; expression: surprised; strength: none; weakness: confused,0ddbd22c-b3bb-4c72-9f51-0361480bbfa7,9df35fee2c698ad98c1c7c2b62a9c87ff4464ef30796985ef8df2da67f349ed9
,nene-caroline,A housewife that loves taking care of her family.,Female,222,420,hair: brown; eyes: white; teeth: none; clothing:ankara; accessories: none; expression: calm; strength: loving; weakness: novice,4ce5bcf3-d4ed-4277-8187-cb1797c1ac7e,5d2eb1cb6272c004859839a8fa8678e87ebca78e0feac8f474a2e84043ad290f
,wazo-partystopper,A Nigerian aunty that loves to attend owambe parties.,Female,223,420,hair: black; eyes: white; teeth: none; clothing: aso oke;  accessories: none; expression: proud; strength: energetic; weakness: none,77237cce-bae0-4d60-adad-27055f0eed39,3e77a9c0eac441c0e28b65d5fab4880029e60c5534cb8ab935487f394f50760e
,melanin-janet,A young lady with a soft personality.,Female,224,420,hair: brownish pink; eyes: white; teeth: none; clothing: english-ankara; accessories: none; expression: none; strength: calm; weakness: none,a5a2854e-a850-4b15-b3c3-176a79b2d34b,cb680a9db98c3e2a42c2aff6f08e0242117340262f69353c0d76607996ab3229
,leo-sugarmummy,A middle age wild yankee returnee.,Female,225,420,hair: pumpkin; eyes: blue; teeth: none; clothing: leopard skin; accessories: none; expression: wild; strength: none; weakness: none,7ec03993-f500-4a41-aa3c-a73df7a0fbed,00c606983084298c209fc690b22dd463192922117249f11d9f1a1539ce862efb
,novice-joane,A princess worried about finding true love.,Female,226,420,hair: pumpkin; eyes: blue; teeth: none; clothing: kente; accessories: none; expression: worried; strength: diligent; weakness: easily initimidated,a5d49163-41b1-43fe-ad7f-0c78ef530b1a,4ca5e16169b792c32f80e2699e40b7ce17029f9c6bd00a18ba546f4cde887971
,goofy-simbi,An eccentric teenager that loves music.,Female,227,420,hair: pumpkin; eyes: blue; teeth: none; clothing: ankara; accessories: none; expression: indifferent; strength: none; weakness: unconventional behaviour,df7dc588-f99c-4592-84f6-08b40047d9d1,65d27fb15bd6815dc0888d6f5551e21aa0b197b00b9bfb61b858bbad79c31de4
,akwaaba-ghana,A depressed gothic introvert.,Female,228,420,hair: purple; eyes: blue; teeth: none; clothing: kente; accessories: none; expression:weak,d1e8b38b-994b-487c-890b-9034d3ab7dcb,fa5efe6938433f0f9e221aae8ce6a331bb9214a590760dd3c4a8283b70aac6f1
,aunty-toyin,An oversabi family member.,Female,229,420,hair: pumpkin; eyes: blue; teeth: none; clothing: ankara; accessories: none; expression: carefree; strength: audacious; weakness: none,1326ef4b-224a-497e-9452-e63a4486e387,e1e83878f6938c4185d28549909d9e6460540e793c615a91db86e110cf36a44f
,pretty-hauwa,A young bride involved in an early marriage.,Female,230,420,hair: dark brown; eyes: blue; teeth: none; clothing: kente; accessories: none; expression: self-sufficient; strength: diligent; weakness: uncritical,7c771f82-a512-403c-91b9-6736318a8796,ebb1a9153bb4f7d8c9e89029724f20513bbd64d7ab0df3d9a9b628b204d3cf1f
,chimamanda-enugu,A young lady born during the war.,Female,231,420,hair: brown; eyes: black; teeth: none; clothing: ankara; accessories: none; expression: none; strength: none; weakness: none,eaad5c98-3f85-4480-9c4e-b73340cfba4f,b635339664151eb2ac75867eaeed70b9a2373c58c78c47ff95d4cb37b7548238
,kente-solape,A respectful and diligent princess.,Female,232,420,hair: black; eyes: black; teeth: none; clothing: ankara; accessories: none; expression: blanch; strength: bold; weakness: none,613ce65c-4b16-43f8-a0d9-b5ea8c5f2195,afab5270f030831952d1480e65a5a19ccc6f01247e255455d160344ab68af226
,vamp-karishika,Queen of the royal Ghana youths,Female,233,420,hair: brown; eyes: black; teeth: white; clothing: gele; accessories: none; expression: shocked; strength: tough; weakness: bossy,c4ee8a54-0874-4a7f-8344-dea8ba41f5dc,803d3ad33984e6cf69620b31f65e870c2fdf26907d4a3080c1e84706b1c0c1cf
,genz-monique,A sassy lady with her own vibe.,Female,234,420,hair: pinkish-brown; eyes: black; teeth: none; clothing: ankara; accessories: none; expression: despiteful; strength: none; weakness: none,b5328f13-b918-4e76-8d4c-8b4aec5eb5fe,f9230c643ad154c5d9f15adf25129de403730bccc6b63443c47efed45969d6f0
,femi-boltz,A driver hustling his way through life.,Male,235,420,hair: black; eyes: blue; teeth: none; clothing: ankara; accessories: none; expression: proud; strength: smart; weakness: none,03e8d36d-5bdc-4da4-8f64-c1738eb9d1db,c875c43745b7cf725e67c8977b85b6938b081c49e12eb6a36cb5f3b1affd470f
,agba-tech,A tech bro that loves to party but has bad communication skill.,Male,236,420,hair: black; eyes: blue; teeth: none; clothing: ankara; accessories: none; expression: proud; strength: smart; weakness: none,403f28a0-6aa7-4f80-997f-b0982c169baa,0c296e4b4b5e7d49d39f2aea8e35d1654cef663c28e900a1b722bc111d92b6ea
,brian-richkid,A trust fund baby that does not know how to manage money.,Male,237,420,hair: black; eyes: blue; teeth: none ; clothing: ankara; accessories: none; expression: proud ; strength: smart; weakness: none,9d945d79-dd2d-4755-b9c7-bff837be8557,0c71d34451fdaf1cc92ab7fb737990b98920a17a2d8bb2a8903b1386bd4b3ffe
,nandi-zulu,A fierce African Queen.,Female,238,420,hair: pumpkin; eyes: brown; teeth: none; clothing: animal skin; accessories: none; expression: energetic; strength: smart; weakness: none,09702bc0-d10c-48d3-a1e9-2aaa4e9f3f39,9c7696c15ff640b4261e69b1a7fdfdbf7fa77187de3df7a0ab203f28311f3bc6
,ade-demon,A Lekki playboy that makes money from crypto.,Male,239,420,hair: none; eyes: blue; teeth: none; clothing: ankara; accessories: none; expression: proud; strength: smart; weakness: none,0be2d50b-3e57-4e39-a199-b211d2be860c,a5c0d5603727ffcbcb9195a65abecc628508803c9cc3eaeb2c218dbb6933bb61
,karim-rapper,A young and proud Lagos rapper.,Male,240,420,hair: black; eyes: blue; teeth: none; clothing: ankara; accessories: none; expression: proud; strength: smart; weakness: none,169b58f8-b84a-4ab3-a4b6-d1c5b36aa1d3,a98137e41a77b0c6c21f8ae3b7f034680869899ed4202715f53386063f371967
TEAM AXLE,bobo-alinco,Alinco always in the mood for play.,Male,241,420,hair: orange; eyes: black; teeth: rabbit front teeth; clothing: white polo and blue pinafore; accessories: none; expression: unamused; strength: good listener; weakness: mostly unserious and plays roughly a lot,17e90692-26ec-4ac5-8613-d87d00278d37,31880d711b857fb552df686cec565ea36cc83ce17ce40f2180d3d22350ecabfc
,chi-lastborn,"Baby of the house, the lastborn of an average Nigerian family.",Female,242,420,hair: black; eyes: blue bold eyes; teeth: none; clothing: animal print gown; accessories: none; expression: teary; strength: truthful; weakness: cannot keep a secret,187b9001-81a7-421b-aeea-ba64f930f6c3,efc52df7a1a6c2c3cd9dd6682d8fde772d2be35ca4247534641789098af91605
,uju-robo-robo,An aso-oke business woman at Balogun market.,Female,243,420,hair: black; eyes: black and grey; teeth: missing two front tooth; clothing: grey and mixed color patterned ankara; accessories: ankara beret; expression: astonished; strength: business acumen; weakness: hot tempered,8b98de66-9a2b-4229-b0d9-297b2906f548,f7218c63f6c95445b5d1385b0ab7c6a4e6e67201e24ea99390d8ea88aa45f249
,yetunde-anifowose,Old money lady who was in UK before UK was UK.,Female,244,420,hair: brown; eyes: brown; teeth: none; clothing: blue ankara; accessories: tobacco pipe; expression: serious; strength: wealthy; weakness: condescending,5646daa8-2619-46a5-ac93-9a49f862729a,e9f5371e1eb43acf56228f77ea28dc2d91129d85911be9612efdb100284258a2
,dumebi-jjc,Innocent 100 level girl wey never spoil.,Female,245,420,hair: orange hair in two side buns; eyes: black; teeth: none; clothing: ankara blouse; accessories: none; expression: innocent; strength: curiousity; weakness: gullible,ed0148f9-491b-44e5-9b3b-07d3e8a48efe,bcb0c7511081a1ad5cbca8ff49d3f67f1dceab371b2def50907721981e2216ff
,ukwu-nengi,Well endowed woman who will always make heads turn.,Female,246,420,"hair: dark brown; eyes: black and grey; teeth: none; clothing: orange, blue, yellow and black ankara; accessories: none; expression: straight faced; strength: smart; weakness: cunny",32a9fc99-8b86-407d-9d66-2c9aaa8200e8,cb300c8e9ab32771febff6bb58ff93aec9704e2e296484a637cfc8872443c47e
,nonso-malay,Nonso Malay is an enterprising man who made his fortune after he travelled abroad.,Male,247,420,hair: orange; eyes: squint; teeth: none and moustache; clothing: agbada; accessories: none; expression: mischevious smile; strength: action person; weakness: doesn't trust anyone,573f741e-7dfd-4145-a532-2cbf0194c5bd,689dc062391460ca59de5683081ee2179ac182c1a6c421462395c1e29f9f16f4
,saro-texaco,An oil tycoon who dominates.,Male,248,420,hair: none; eyes: black; teeth: white; clothing: agbada; accessories: cap; expression: smiling; strength: negotiations; weakness: stingy,ba8a51d0-24d6-43fe-bf56-12eb50f6fc4a,704b1d11b04964956f0a4fdf296ea7720171c0726a27753079a8f3291a1daeed
,akpos-agbero,A Warri boy always in the mood for violence.,Male,249,420,hair: none; eyes: black; teeth: rabbit front teeth; clothing: brown polo and blue pinafore; accessories: cap; expression: angry; strength: physically fit; weakness: short-tempered,70875603-9e90-467f-9d44-af15f71b70e9,d9fd02cd7e4619891f4f6de8c5b98263dbd8771ca01e03b42a5b1e831ba1b82b
,kasali-danfo,A danfo driver popular for his positive outlook of life.,Male,250,420,hair: none; eyes: black; teeth: missing two front teeth; clothing: green polo and blue pinafore; accessories: chewing stick and bandana; expression: hopeful; strength: optimistic; weakness: over promises a lot,afaa2a41-1bc0-47bf-acef-d9638d6c5369,2cdda9b9c22899e8199357e0e3163320963108464fa544c644f8bd7f333c977b
,osaz-benz,Osaz benz is an Edo born car dealer who buys only Mercedes Benz cars for his clients.,Male,251,420,hair: red; eyes: black; teeth: gold tooth; clothing: white polo and blue pinafore; accessories: none; expression: unamused; strength: technology savy; weakness:reckless,a11e8485-d8dd-4970-b0d3-cde7ab9f53e3,72a8b05dc7d307ca9be71858288b910448b8159c55af78c3cb9874fa89b65f41
,kareem-kasanova,Abuja big boy who knows he can get any lady he wants.,Male,252,420,hair: none; eyes: black; teeth: none; clothing: agbada; accessories: bubble gum and cap; expression: charming; strength: chivalry; weakness: unfaithful,9b765dd9-5d2f-4050-9583-4200e4b2d5d4,3af19c69b0729f4d29459dead00840b1feac08715434563960b37098486f4ba3
,mayor-of-uyo,Essien is a top Lagos businessman who hails from Uyo.,Male,253,420,hair: none; eyes: cyan and left side eyed; teeth: none; clothing: chieftancy; accessories: candy bar; expression: joyful; strength: wealthy; weakness: loves women a lot,6ae4ca87-8d71-48e5-8098-fc5241a0ba36,55240db01458e80fd7d83c873a7a15c7ff786bb6b30d7fdb3322b7a262336cc1
,chinedu-china,An Nnewi blooded spareparts importer and exporter with goods from china.,Male,254,420,hair: none; eyes: cyan; teeth: none; clothing: wrapper; accessories: none; expression:smirking; strength:business acumen; weakness:brags a lot,76a09cf1-b5fd-4bc0-bf61-0c0b9024b264,231b7a1a0cae8b1a3f7c01b6b0ad5c4ee07a8c3898ae8296161c43df4fb1ba8d
,papa-ekene,The oldest man of the Akwauzu clan.,Male,255,420,hair: none; eyes: black; teeth: missing two teeth; clothing: ankara native top; accessories: chewing stick; expression: lighthearted; strength: wisdom; weakness: talks too much,8b8d34d0-3d41-4170-aa3f-755beae83b00,8d09ade2d949ef16e4a7648d36445ba0cb299c2113cd1de5147cae1aa622b2d1
,ogbeni-rauf,Minister of enjoyment for Freedom state.,Male,256,420,hair: none; eyes: squint; teeth: gold tooth; clothing: agbada; accessories: cap; expression: grinning; strength: persuasive speaker; weakness: manipulative,048f1180-33be-4a58-881e-22e7f0f96455,5fa5cd3ee8f9c5812d00156aeca147ed1dbf4436e7d42ace9ed773b0a057ffea
,koffi-banku,E be Charlie wey no dey use en stomach play.,Male,257,420,hair: orange afro hairstyle; eyes: azure and bold; teeth: missing two front teeth; clothing: wearing ankara print with white inner; accessories: none; expression: anticipating; strength: cooks well; weakness: always hungry for food,9699105f-607a-4c0b-81c0-373c6d35f4fe,f02248fee6ca04764f0c8b469e7d8260dab35cc1b432f9b94aa06035891fd84d
